0,1,2,3,4,5,6,7
0.7381,1.5956,0.736377,0.867679,0.120189,0.01137,0.6745,0.71541
0.7365,1.5964,0.734862,0.871992,0.120189,0.01137,0.6697,0.717103
0.7363,1.6003,0.732923,0.8726,0.120188,0.01134,0.671,0.717206
0.7387,1.598,0.730194,0.869187,0.120188,0.01132,0.6738,0.717618
0.7403,1.5992,0.731689,0.8726,0.120192,0.011308,0.6732,0.71736
0.7405,1.5995,0.73692,0.862962,0.120189,0.011011,0.6706,0.715564
0.7402,1.6068,0.735889,0.870095,0.120189,0.011056,0.6705,0.715308
0.7425,1.6073,0.737354,0.869943,0.120482,0.010959,0.6695,0.71495
0.7414,1.6018,0.736703,0.858001,0.120192,0.010953,0.6687,0.714286
0.7436,1.601,0.737191,0.855432,0.120172,0.010897,0.6655,0.715564
0.742,1.6002,0.735024,0.859107,0.120169,0.010921,0.662,0.716076
0.7398,1.5888,0.736377,0.848896,0.120159,0.010772,0.6573,0.71623
0.742,1.5776,0.735835,0.839631,0.120156,0.010664,0.6613,0.71495
0.7415,1.574,0.733568,0.837521,0.120137,0.010683,0.6638,0.713929
0.7363,1.5553,0.734916,0.816993,0.12011,0.010343,0.6555,0.709723
0.732,1.5515,0.735835,0.814797,0.120057,0.010225,0.6503,0.704225
0.7315,1.5345,0.735835,0.815328,0.120184,0.01022,0.646,0.701607
0.7355,1.543,0.735673,0.819001,0.120168,0.010315,0.648,0.700427
0.7368,1.5405,0.735727,0.819001,0.120016,0.010357,0.6505,0.700918
0.74,1.5355,0.736485,0.812348,0.120012,0.010338,0.6486,0.701508
0.7405,1.5415,0.736106,0.815993,0.12,0.010363,0.6475,0.702543
0.7408,1.5432,0.737191,0.819001,0.119979,0.010357,0.6435,0.702247
0.7435,1.5418,0.742887,0.820749,0.119972,0.010348,0.6505,0.702988
0.7434,1.5525,0.74599,0.830565,0.119954,0.010352,0.6526,0.706215
0.751,1.5453,0.746547,0.825764,0.120074,0.010243,0.6525,0.702988
0.7546,1.544,0.747775,0.825764,0.120058,0.010106,0.65,0.701262
0.7517,1.5515,0.744491,0.829187,0.120051,0.01023,0.6502,0.703977
0.7494,1.5533,0.744325,0.832639,0.12006,0.010257,0.6531,0.70373
0.751,1.5565,0.744602,0.832293,0.119931,0.010228,0.6525,0.702741
0.7505,1.5501,0.746659,0.823723,0.119936,0.010122,0.6507,0.701262
0.751,1.55,0.746826,0.823723,0.11994,0.010144,0.6515,0.702494
0.7515,1.5482,0.743716,0.821693,0.11994,0.010025,0.6505,0.699692
0.7525,1.5483,0.744435,0.828844,0.119937,0.010022,0.651,0.700035
0.76,1.5545,0.743218,0.832085,0.119933,0.009914,0.6535,0.698324
0.7628,1.548,0.73828,0.819336,0.119927,0.009756,0.6558,0.696379
0.762,1.5505,0.7303,0.826105,0.119918,0.009751,0.6578,0.697788
0.7594,1.552,0.732064,0.826788,0.119913,0.00966,0.6576,0.693001
0.755,1.546,0.733407,0.826105,0.119908,0.009657,0.656,0.691802
0.7601,1.546,0.735943,0.831601,0.120006,0.009597,0.6578,0.690131
0.7565,1.5525,0.734754,0.848536,0.119907,0.009685,0.6605,0.692185
0.7538,1.5695,0.736648,0.873134,0.120057,0.00999,0.6634,0.69701
0.7455,1.5795,0.739372,0.880669,0.119913,0.010152,0.663,0.699056
0.7493,1.5715,0.742721,0.869943,0.119913,0.010012,0.6603,0.692665
0.7474,1.5708,0.742942,0.860585,0.119916,0.009918,0.6574,0.693481
0.7485,1.5722,0.741015,0.868056,0.119918,0.009983,0.6559,0.699545
0.7525,1.5805,0.740192,0.87184,0.11992,0.010027,0.655,0.702346
0.7555,1.5795,0.743771,0.865052,0.119926,0.010091,0.658,0.702741
0.762,1.5909,0.746603,0.869036,0.119926,0.009929,0.6579,0.694927
0.7658,1.5808,0.752729,0.861326,0.119926,0.009838,0.656,0.697107
0.7631,1.5837,0.751202,0.868282,0.119926,0.009928,0.6583,0.698178
0.7598,1.584,0.748783,0.872068,0.119933,0.009975,0.66,0.701508
0.7612,1.5812,0.750863,0.87108,0.119941,0.009916,0.6618,0.700771
0.7582,1.5778,0.748615,0.87108,0.119964,0.009936,0.6591,0.701016
0.7628,1.573,0.747664,0.865426,0.119976,0.009911,0.6605,0.70205
0.7603,1.5735,0.746938,0.867152,0.119985,0.009972,0.6614,0.702247
0.759,1.5725,0.747719,0.863185,0.119988,0.009921,0.6608,0.700771
0.756,1.575,0.747664,0.869943,0.119979,0.009955,0.6605,0.702494
0.757,1.574,0.746993,0.870701,0.119979,0.009967,0.658,0.702247
0.7545,1.5695,0.74677,0.866326,0.119989,0.009938,0.6575,0.701164
0.752,1.5725,0.747943,0.869187,0.119988,0.009941,0.658,0.702247
0.7497,1.5759,0.740741,0.87604,0.119985,0.009975,0.6603,0.703334
0.748,1.58,0.730727,0.888099,0.119992,0.01003,0.661,0.707965
0.7471,1.581,0.729661,0.884408,0.119996,0.009983,0.659,0.706814
0.7485,1.5795,0.731797,0.881057,0.119995,0.009875,0.6555,0.70497
0.7553,1.574,0.732064,0.877963,0.119986,0.009823,0.6566,0.705965
0.754,1.5795,0.729714,0.883002,0.119985,0.009832,0.6565,0.706714
0.761,1.5775,0.734214,0.881834,0.119977,0.009838,0.66,0.706464
0.7615,1.5807,0.746213,0.880282,0.119977,0.009779,0.66,0.707664
0.7603,1.5778,0.74195,0.877578,0.119982,0.009702,0.655,0.705467
0.7585,1.5813,0.744713,0.87604,0.119979,0.009653,0.656,0.706314
0.758,1.5805,0.742005,0.879121,0.11998,0.009626,0.6545,0.708215
0.753,1.5793,0.739919,0.877809,0.11998,0.00969,0.655,0.70932
0.7528,1.5778,0.735835,0.877578,0.119977,0.009692,0.654,0.707464
0.7503,1.5805,0.736648,0.874508,0.119979,0.009756,0.653,0.706914
0.7358,1.5794,0.737463,0.878194,0.119982,0.009926,0.6515,0.708215
0.7378,1.5753,0.739481,0.880669,0.11999,0.009906,0.653,0.707864
0.738,1.5555,0.740192,0.874891,0.119992,0.009833,0.6508,0.707264
0.7402,1.5605,0.738716,0.877193,0.119996,0.009835,0.6502,0.708215
0.735,1.558,0.737626,0.88129,0.120003,0.009911,0.6469,0.708466
0.7405,1.5558,0.737463,0.875657,0.119998,0.00979,0.6472,0.707564
0.7405,1.5505,0.73959,0.880824,0.120002,0.009801,0.6475,0.707965
0.7434,1.5495,0.739919,0.877963,0.120005,0.009867,0.6511,0.707965
0.7456,1.5583,0.739098,0.87804,0.120006,0.00984,0.6532,0.707965
0.7411,1.565,0.739098,0.881446,0.120008,0.00995,0.6525,0.708617
0.74,1.56,0.738443,0.874508,0.120016,0.009852,0.6513,0.707714
0.7405,1.5505,0.739481,0.862813,0.120016,0.009823,0.6509,0.707965
0.75,1.548,0.737191,0.866176,0.120025,0.009889,0.6555,0.707965
0.7485,1.5383,0.736106,0.859919,0.120025,0.009856,0.6553,0.707965
0.7424,1.5302,0.735998,0.850702,0.120025,0.009823,0.6527,0.708717
0.7372,1.536,0.732064,0.851789,0.120009,0.009881,0.6485,0.706964
0.7396,1.536,0.731957,0.855725,0.120003,0.009896,0.648,0.706714
0.7384,1.541,0.731422,0.856164,0.120002,0.00986,0.6465,0.707614
0.7395,1.5422,0.732172,0.855432,0.12,0.009865,0.6468,0.707214
0.739,1.5353,0.730727,0.855798,0.119998,0.009862,0.647,0.707214
0.7377,1.5329,0.726956,0.855652,0.119993,0.009906,0.646,0.706614
0.736,1.5348,0.724533,0.855213,0.120192,0.009894,0.6463,0.707364
0.7405,1.5313,0.726006,0.850991,0.119979,0.009818,0.6451,0.706215
0.7444,1.5325,0.726533,0.848896,0.119982,0.009828,0.6465,0.705866
0.7379,1.541,0.727537,0.859328,0.11997,0.009852,0.653,0.706215
0.741,1.5395,0.727537,0.858369,0.119946,0.00979,0.6518,0.706215
0.7405,1.539,0.726691,0.870701,0.119933,0.009833,0.6525,0.707264
0.7408,1.542,0.726216,0.866927,0.119939,0.009818,0.6525,0.706964
0.741,1.5373,0.731261,0.864528,0.119941,0.009804,0.6523,0.706714
0.7415,1.5388,0.734214,0.863931,0.119943,0.009822,0.6523,0.707064
0.7395,1.5425,0.733299,0.862664,0.119941,0.009747,0.6508,0.705965
0.74,1.5555,0.734592,0.865052,0.119934,0.009768,0.6515,0.706814
0.7478,1.56,0.73524,0.867303,0.119934,0.009728,0.6544,0.706564
0.745,1.539,0.735024,0.864678,0.119934,0.009721,0.6536,0.707714
0.7432,1.5535,0.732332,0.866551,0.119941,0.009682,0.6537,0.706714
0.7433,1.5565,0.73654,0.86408,0.119933,0.009623,0.6535,0.706364
0.7485,1.5517,0.739098,0.861698,0.119917,0.009583,0.6544,0.704722
0.7453,1.5463,0.738498,0.852006,0.1199,0.009398,0.6544,0.698812
0.7475,1.552,0.736757,0.861698,0.119898,0.009512,0.6575,0.702494
0.7473,1.5495,0.734808,0.859771,0.119883,0.009452,0.6594,0.701262
0.7447,1.5475,0.73443,0.85778,0.119884,0.009533,0.6585,0.702395
0.7469,1.5456,0.732654,0.859476,0.119893,0.009498,0.658,0.702247
0.7465,1.5445,0.732869,0.860807,0.119898,0.009542,0.6585,0.703235
0.7445,1.5487,0.733945,0.861698,0.119898,0.009517,0.6622,0.702741
0.7431,1.538,0.731689,0.850702,0.119898,0.009445,0.663,0.701508
0.74,1.5255,0.73046,0.844096,0.119901,0.009489,0.6622,0.706314
0.7389,1.5228,0.733138,0.842744,0.119917,0.009484,0.6622,0.704722
0.7355,1.5093,0.732493,0.837381,0.119936,0.009488,0.6652,0.703482
0.7318,1.5135,0.73046,0.841326,0.119941,0.009455,0.6645,0.701754
0.735,1.5135,0.729395,0.838926,0.119947,0.009452,0.662,0.704077
0.7359,1.5092,0.729661,0.837802,0.119957,0.009353,0.6654,0.703334
0.737,1.5075,0.726322,0.83661,0.119952,0.009355,0.6668,0.704722
0.7382,1.503,0.723484,0.827883,0.119966,0.009381,0.6668,0.705467
0.74,1.5063,0.723851,0.827815,0.119976,0.009363,0.6672,0.704722
0.7417,1.5037,0.725953,0.824198,0.11998,0.009321,0.667,0.703829
0.7443,1.5096,0.727643,0.824878,0.119993,0.00935,0.6722,0.708968
0.7474,1.5132,0.727908,0.820008,0.120002,0.009339,0.675,0.704225
0.7557,1.519,0.727326,0.821018,0.120009,0.009372,0.6764,0.705219
0.7549,1.5352,0.725689,0.835422,0.120003,0.009522,0.6763,0.708165
0.7547,1.5402,0.728067,0.831808,0.120019,0.009475,0.6763,0.706714
0.7535,1.5365,0.731689,0.827267,0.120032,0.009416,0.6727,0.706964
0.7575,1.5374,0.730087,0.829531,0.120048,0.009355,0.674,0.705965
0.7545,1.5318,0.728598,0.827472,0.120057,0.009337,0.6745,0.705766
0.7543,1.5308,0.728438,0.832293,0.12006,0.009375,0.6733,0.707314
0.7532,1.534,0.728757,0.8285,0.120042,0.009352,0.673,0.706215
0.7559,1.5371,0.725216,0.834655,0.120048,0.009366,0.6747,0.707214
0.7555,1.5385,0.725058,0.833681,0.120031,0.009418,0.676,0.707464
0.755,1.5487,0.723589,0.841822,0.119996,0.009492,0.6783,0.714031
0.7553,1.5445,0.723851,0.844238,0.119973,0.009425,0.6782,0.713267
0.751,1.5425,0.725268,0.842673,0.119973,0.009501,0.6762,0.712962
0.7545,1.5435,0.726903,0.846382,0.119973,0.009528,0.6745,0.710985
0.756,1.541,0.726111,0.85266,0.119973,0.009548,0.6765,0.709723
0.7564,1.54,0.727167,0.848536,0.119949,0.009585,0.6763,0.711086
0.7581,1.5398,0.727537,0.846024,0.11991,0.009581,0.6739,0.709975
0.7637,1.5335,0.727537,0.83661,0.119894,0.009572,0.6697,0.707714
0.7643,1.532,0.728438,0.834028,0.119888,0.009513,0.6731,0.708115
0.7618,1.5273,0.729395,0.829669,0.119888,0.009461,0.6736,0.708215
0.7602,1.5284,0.729076,0.831808,0.119893,0.009519,0.6729,0.707814
0.76,1.529,0.72881,0.833472,0.11989,0.009515,0.675,0.708466
0.7622,1.529,0.729022,0.832709,0.119871,0.00949,0.675,0.708115
0.7625,1.53,0.729501,0.832085,0.119862,0.009501,0.6726,0.709723
0.7678,1.524,0.731636,0.82905,0.119848,0.009439,0.6755,0.709471
0.768,1.5238,0.731529,0.832224,0.119814,0.009492,0.6792,0.710732
0.77,1.5213,0.731048,0.835422,0.119762,0.009475,0.6835,0.710227
0.7737,1.5225,0.730994,0.839278,0.119692,0.009498,0.6835,0.710732
0.774,1.5231,0.731101,0.840336,0.119713,0.00948,0.689,0.71048
0.7734,1.525,0.733138,0.840901,0.119736,0.009446,0.683,0.710227
0.7734,1.53,0.73551,0.839419,0.119722,0.009432,0.681,0.71048
0.7742,1.5327,0.735781,0.839349,0.119717,0.009411,0.6821,0.710732
0.775,1.5376,0.735348,0.839631,0.119732,0.009395,0.6857,0.708918
0.778,1.536,0.734592,0.83661,0.119732,0.00937,0.6869,0.708968
0.7769,1.5334,0.734107,0.83717,0.119717,0.009363,0.6869,0.70922
0.7735,1.523,0.733837,0.838364,0.11969,0.009417,0.6868,0.71048
0.7725,1.524,0.733353,0.838715,0.1197,0.009399,0.6825,0.710985
0.7779,1.5181,0.733407,0.83382,0.119713,0.009377,0.6828,0.703977
0.7821,1.5239,0.733407,0.839983,0.11971,0.009404,0.6783,0.71048
0.7815,1.5262,0.733407,0.840548,0.119706,0.009346,0.6807,0.710177
0.784,1.5244,0.738116,0.83696,0.119705,0.0093,0.685,0.710732
0.7822,1.5248,0.737518,0.838223,0.119705,0.009304,0.6842,0.711491
0.781,1.526,0.73692,0.8371,0.119706,0.009351,0.6813,0.711491
0.781,1.5295,0.736431,0.837731,0.119725,0.009338,0.6813,0.711997
0.7838,1.5287,0.736974,0.835422,0.119745,0.009288,0.6825,0.706464
0.783,1.531,0.736269,0.838926,0.119743,0.009309,0.6833,0.711389
0.7861,1.5243,0.735943,0.829325,0.119739,0.009244,0.682,0.710227
0.7883,1.5115,0.736757,0.821153,0.119735,0.009211,0.681,0.70922
0.7897,1.5125,0.737137,0.825423,0.119726,0.009215,0.6763,0.710227
0.79,1.5123,0.737191,0.815528,0.119729,0.009202,0.677,0.708466
0.7902,1.5085,0.7373,0.812612,0.11973,0.009228,0.6783,0.708466
0.7875,1.5071,0.736648,0.812018,0.119736,0.009235,0.6785,0.708717
0.7852,1.507,0.737191,0.815661,0.119743,0.009236,0.6819,0.709723
0.7815,1.51,0.734484,0.817996,0.119748,0.009337,0.6842,0.710227
0.7815,1.5168,0.734268,0.817996,0.119752,0.009337,0.6855,0.709723
0.7865,1.5112,0.733999,0.814664,0.11976,0.009372,0.6865,0.709471
0.7894,1.5161,0.734053,0.813339,0.119758,0.009382,0.6828,0.70922
0.7845,1.5138,0.734214,0.811293,0.119759,0.009366,0.6818,0.709723
0.7885,1.5127,0.732869,0.809127,0.119759,0.009392,0.6825,0.709874
0.7883,1.5103,0.733676,0.809062,0.11976,0.009475,0.684,0.71048
0.787,1.5094,0.733783,0.810898,0.119752,0.009568,0.6865,0.711238
0.7854,1.505,0.734484,0.805477,0.119759,0.009557,0.6869,0.711491
0.7896,1.4948,0.733891,0.800192,0.119759,0.009517,0.6849,0.710985
0.7951,1.503,0.733945,0.803536,0.119759,0.00957,0.689,0.711491
0.7955,1.5042,0.733622,0.805153,0.11976,0.009539,0.6855,0.712403
0.7958,1.5072,0.732172,0.80289,0.11976,0.00953,0.6866,0.712099
0.7984,1.5125,0.731797,0.806322,0.11976,0.009527,0.6886,0.712251
0.8005,1.5215,0.730887,0.810767,0.11976,0.00951,0.688,0.711642
0.7983,1.522,0.730994,0.809389,0.119759,0.009542,0.6875,0.711744
0.8026,1.5223,0.731743,0.801539,0.119758,0.009479,0.6905,0.711339
0.8012,1.5145,0.730674,0.800512,0.119758,0.009527,0.6875,0.711592
0.8017,1.5149,0.730353,0.799297,0.11976,0.009452,0.6887,0.710379
0.8007,1.513,0.730727,0.797894,0.119759,0.009359,0.6872,0.709874
0.8015,1.5133,0.730994,0.794913,0.11976,0.009375,0.6872,0.709723
0.8,1.515,0.729927,0.797067,0.119771,0.009387,0.686,0.710227
0.7945,1.513,0.727961,0.792079,0.119783,0.009334,0.6823,0.709975
0.7928,1.5115,0.728598,0.789079,0.119799,0.009346,0.6825,0.709723
0.7943,1.5103,0.728544,0.789889,0.119801,0.009342,0.6832,0.709572
0.7935,1.5134,0.727114,0.791327,0.119808,0.009365,0.6842,0.709119
0.7914,1.511,0.727484,0.789266,0.119808,0.009268,0.6833,0.708818
0.7945,1.5127,0.72648,0.784929,0.119835,0.0092,0.6854,0.707214
0.7983,1.5211,0.728969,0.786782,0.120048,0.009194,0.6848,0.713165
0.7957,1.5345,0.730727,0.794534,0.119814,0.009289,0.6831,0.709471
0.798,1.5495,0.729714,0.799361,0.119825,0.00926,0.6795,0.709471
0.801,1.5515,0.730353,0.799041,0.119826,0.009228,0.6805,0.71048
0.799,1.5485,0.730407,0.794786,0.119834,0.009158,0.678,0.70927
0.793,1.5474,0.732064,0.795292,0.119848,0.009188,0.6767,0.70922
0.7855,1.5405,0.732816,0.793021,0.119855,0.009152,0.6678,0.709421
0.7914,1.541,0.731582,0.789391,0.119851,0.009155,0.6693,0.709874
0.7935,1.5322,0.733138,0.789702,0.119855,0.009168,0.6728,0.709723
0.7919,1.5355,0.732279,0.788706,0.119854,0.009132,0.6731,0.709471
0.7905,1.5345,0.731636,0.790889,0.119862,0.009135,0.6727,0.709723
0.792,1.532,0.73046,0.794281,0.119874,0.009187,0.6724,0.709471
0.7921,1.5358,0.731797,0.798085,0.11988,0.009185,0.6742,0.709471
0.792,1.545,0.73185,0.800961,0.119872,0.009187,0.6748,0.709975
0.7892,1.5435,0.73046,0.800576,0.11987,0.009256,0.6749,0.709975
0.7876,1.5433,0.730887,0.797766,0.119878,0.009255,0.6773,0.710732
0.7885,1.5418,0.731208,0.797385,0.119887,0.009251,0.6786,0.709723
0.7905,1.5383,0.732332,0.791327,0.1199,0.009166,0.6787,0.709069
0.7903,1.54,0.734322,0.792519,0.119903,0.009179,0.677,0.709471
0.7906,1.5405,0.735294,0.792707,0.119895,0.009172,0.6798,0.708466
0.7911,1.5414,0.734592,0.794281,0.119895,0.009132,0.6823,0.708215
0.789,1.5462,0.733783,0.799041,0.11989,0.009137,0.683,0.714031
0.7856,1.5529,0.732225,0.79968,0.119874,0.009134,0.686,0.708466
0.7872,1.5545,0.733407,0.80032,0.11988,0.009127,0.6846,0.708466
0.7827,1.5583,0.733299,0.799169,0.119888,0.009083,0.6843,0.707965
0.7813,1.5587,0.734754,0.798085,0.119903,0.009065,0.6823,0.707314
0.796,1.5522,0.730834,0.789889,0.119904,0.009013,0.688,0.707214
0.7934,1.553,0.729341,0.791452,0.119923,0.009014,0.6888,0.706964
0.7922,1.5495,0.730194,0.792896,0.119944,0.009068,0.6875,0.707464
0.7975,1.5504,0.73046,0.790826,0.11996,0.009076,0.688,0.707214
0.7982,1.5555,0.729714,0.795545,0.119962,0.009076,0.6885,0.706065
0.7973,1.5525,0.730194,0.794913,0.119963,0.009034,0.6875,0.704077
0.7948,1.55,0.730194,0.796242,0.119954,0.009054,0.6854,0.704622
0.7912,1.5585,0.729022,0.819202,0.119831,0.009162,0.6884,0.705965
0.7875,1.5432,0.728544,0.825423,0.119829,0.009206,0.6885,0.70497
0.792,1.5479,0.731101,0.823384,0.119837,0.009265,0.6889,0.704722
0.7906,1.5466,0.731315,0.82203,0.119829,0.00924,0.693,0.705368
0.7917,1.5512,0.731208,0.828157,0.119847,0.009302,0.6952,0.703977
0.7911,1.5515,0.729129,0.824402,0.119858,0.009252,0.693,0.705219
0.7912,1.5525,0.728863,0.823859,0.119861,0.009234,0.696,0.705766
0.788,1.5572,0.728544,0.827815,0.119865,0.009227,0.697,0.706464
0.7873,1.5545,0.727484,0.825764,0.119884,0.009231,0.697,0.705716
0.7871,1.557,0.728651,0.828295,0.119888,0.009158,0.6949,0.706215
0.7825,1.5558,0.727961,0.83091,0.119891,0.009252,0.6942,0.707064
0.7735,1.5556,0.727431,0.834864,0.119894,0.009366,0.6892,0.707714
0.7721,1.5572,0.729129,0.832778,0.119897,0.009368,0.6832,0.707164
0.773,1.5418,0.727008,0.830565,0.119898,0.009341,0.6833,0.706215
0.7729,1.5442,0.726903,0.831255,0.119904,0.009377,0.6836,0.706215
0.7758,1.5375,0.727537,0.829944,0.119907,0.009353,0.6875,0.705716
0.7772,1.5418,0.728757,0.826788,0.119911,0.009264,0.6872,0.705716
0.7782,1.5497,0.728704,0.826241,0.119911,0.009247,0.6873,0.705069
0.7785,1.549,0.728704,0.829876,0.119918,0.009249,0.6882,0.706215
0.7776,1.5505,0.729129,0.832639,0.119924,0.009283,0.6857,0.706714
0.7792,1.5499,0.727379,0.83382,0.119933,0.009295,0.6842,0.707464
0.779,1.5483,0.727537,0.827815,0.119941,0.009264,0.6855,0.707965
0.7827,1.5504,0.725953,0.829394,0.119944,0.009258,0.6871,0.707814
0.7837,1.5468,0.727749,0.825627,0.119949,0.009263,0.689,0.709471
0.79,1.5444,0.728067,0.828775,0.119953,0.00927,0.689,0.709069
0.7862,1.5473,0.728067,0.82802,0.119954,0.009234,0.6899,0.708868
0.7898,1.5497,0.727802,0.833056,0.119946,0.00923,0.692,0.708215
0.791,1.5508,0.728969,0.828432,0.119949,0.00924,0.6913,0.708215
0.7903,1.553,0.729927,0.833333,0.119946,0.009225,0.694,0.708968
0.7905,1.5553,0.729448,0.837872,0.119946,0.009285,0.6943,0.709723
0.7868,1.553,0.731208,0.837731,0.119949,0.009278,0.692,0.709975
0.7905,1.5593,0.731797,0.838364,0.119953,0.009222,0.692,0.711238
0.791,1.5563,0.731743,0.834376,0.119956,0.009217,0.6928,0.710328
0.791,1.5612,0.730727,0.832709,0.119957,0.0092,0.69,0.71048
0.792,1.5671,0.730034,0.827815,0.119962,0.009151,0.6918,0.709975
0.7921,1.567,0.72998,0.829187,0.11996,0.009187,0.6922,0.710227
0.7942,1.5667,0.729767,0.828363,0.119963,0.009167,0.6939,0.710379
0.7975,1.5607,0.727961,0.82203,0.119966,0.009143,0.6941,0.710732
0.8012,1.5582,0.728332,0.820681,0.119969,0.009158,0.6953,0.710227
0.7991,1.5569,0.729395,0.810964,0.11997,0.009104,0.6944,0.711238
0.8004,1.555,0.728969,0.811293,0.119972,0.00907,0.697,0.70922
0.796,1.5538,0.729395,0.806777,0.119973,0.009066,0.6947,0.709471
0.7927,1.5544,0.729767,0.805607,0.119976,0.009055,0.6955,0.709471
0.787,1.5566,0.729661,0.806842,0.119983,0.009079,0.6945,0.708466
0.79,1.5545,0.729341,0.803213,0.119986,0.009059,0.6988,0.708366
0.7886,1.5602,0.729076,0.804959,0.119989,0.009157,0.7021,0.709975
0.7895,1.5515,0.729235,0.803859,0.119996,0.009142,0.6995,0.71048
0.7903,1.5555,0.730994,0.806777,0.120005,0.009102,0.6916,0.709975
0.7918,1.5568,0.731797,0.810307,0.120013,0.009102,0.6981,0.71053
0.7875,1.558,0.731048,0.807885,0.120016,0.009106,0.6978,0.710076
0.7906,1.5633,0.731529,0.809127,0.120012,0.00906,0.6986,0.709824
0.793,1.5613,0.731101,0.797766,0.120018,0.009054,0.6995,0.709723
0.7911,1.563,0.733568,0.795862,0.120024,0.009021,0.6996,0.710076
0.7912,1.5653,0.734214,0.796495,0.120024,0.008957,0.699,0.710227
0.7915,1.564,0.733999,0.79713,0.120024,0.008979,0.6995,0.709723
0.795,1.5685,0.734214,0.79713,0.120024,0.008956,0.6992,0.70922
0.79,1.5661,0.734808,0.797575,0.120026,0.00897,0.6987,0.70932
0.7895,1.5623,0.737844,0.795798,0.120038,0.008958,0.6994,0.708617
0.7867,1.5635,0.738661,0.796052,0.120038,0.008987,0.6922,0.708416
0.789,1.5631,0.738062,0.799488,0.120026,0.008984,0.6915,0.708868
0.7894,1.5642,0.738116,0.797639,0.120041,0.008971,0.6894,0.70922
0.79,1.5651,0.739864,0.798722,0.120049,0.008986,0.6922,0.709471
0.7905,1.5755,0.739317,0.797003,0.120058,0.008956,0.6932,0.709471
0.7907,1.5823,0.738607,0.788644,0.120075,0.008906,0.6965,0.708215
0.7914,1.5835,0.737735,0.790014,0.120084,0.008917,0.6965,0.707164
0.792,1.5863,0.739536,0.787712,0.120091,0.008911,0.7002,0.707264
0.7962,1.5903,0.741125,0.786349,0.12008,0.008886,0.7065,0.706914
0.7967,1.5916,0.742115,0.791139,0.120048,0.008868,0.7131,0.706814
0.7957,1.5953,0.743605,0.790639,0.120048,0.008861,0.7098,0.706364
0.7945,1.5968,0.744103,0.797067,0.120048,0.008852,0.7102,0.705866
0.7927,1.5918,0.743108,0.795862,0.120048,0.008861,0.7008,0.705816
0.7918,1.6062,0.743771,0.793651,0.120048,0.008824,0.703,0.706215
0.7904,1.6122,0.743605,0.794597,0.120048,0.008763,0.7054,0.705567
0.7909,1.6099,0.743273,0.79713,0.120048,0.008763,0.7055,0.707464
0.7918,1.6326,0.745323,0.798085,0.120048,0.008774,0.7058,0.710076
0.793,1.6278,0.745768,0.792205,0.120048,0.008788,0.707,0.709824
0.7892,1.6358,0.749176,0.787402,0.12007,0.008828,0.7083,0.709975
0.7868,1.6435,0.748559,0.786287,0.120078,0.008774,0.7085,0.710631
0.787,1.645,0.750188,0.782595,0.120081,0.008755,0.7105,0.709975
0.7921,1.64,0.751315,0.782228,0.120084,0.008773,0.7113,0.710227
0.783,1.6475,0.750638,0.789266,0.120087,0.008965,0.7062,0.713114
0.7885,1.647,0.750751,0.789889,0.120091,0.008958,0.7091,0.714286
0.7894,1.647,0.748951,0.791452,0.120096,0.008969,0.7068,0.713776
0.7876,1.655,0.749794,0.788395,0.120075,0.008976,0.71,0.713419
0.7905,1.6653,0.749457,0.784621,0.120057,0.008986,0.712,0.714184
0.79,1.6646,0.748055,0.781739,0.120048,0.008985,0.7058,0.714541
0.7916,1.67,0.745212,0.789079,0.120045,0.008984,0.7088,0.714541
0.794,1.676,0.744823,0.787092,0.120045,0.008965,0.7113,0.714286
0.7995,1.678,0.745156,0.790326,0.120047,0.008989,0.7098,0.713267
0.811,1.6887,0.746659,0.789453,0.120032,0.008975,0.712,0.713521
0.812,1.68,0.746659,0.787712,0.120024,0.008976,0.7148,0.713521
0.8116,1.6695,0.745545,0.777303,0.120024,0.008874,0.7123,0.713419
0.8113,1.673,0.74499,0.774893,0.120031,0.008876,0.7088,0.713674
0.8111,1.676,0.742611,0.773754,0.120034,0.008824,0.7082,0.713521
0.8137,1.682,0.741345,0.767283,0.120031,0.008781,0.7108,0.712962
0.818,1.684,0.739919,0.761035,0.120031,0.008787,0.7113,0.713776
0.797,1.642,0.74151,0.752729,0.120032,0.008804,0.7065,0.712504
0.798,1.6387,0.739372,0.755858,0.120029,0.008839,0.712,0.712758
0.798,1.6268,0.736106,0.761151,0.120029,0.008901,0.703,0.713878
0.7961,1.6415,0.735564,0.760167,0.120045,0.008862,0.7032,0.714031
0.8031,1.6475,0.737735,0.753693,0.120054,0.008828,0.707,0.713521
0.8018,1.6505,0.736974,0.753296,0.120057,0.008828,0.6985,0.714184
0.792,1.658,0.733945,0.763068,0.12006,0.008857,0.6955,0.714796
0.7925,1.657,0.736974,0.761035,0.120055,0.008807,0.7006,0.714541
0.7915,1.6603,0.733945,0.759474,0.120062,0.008787,0.7015,0.714286
0.793,1.6622,0.731957,0.75358,0.120068,0.008754,0.698,0.714133
0.7959,1.672,0.731797,0.757002,0.120073,0.0088,0.7077,0.714031
0.7905,1.6722,0.731475,0.750638,0.120078,0.008799,0.7055,0.714745
0.794,1.6525,0.730727,0.747943,0.120084,0.008772,0.7073,0.714541
0.7943,1.667,0.731261,0.750469,0.120091,0.008753,0.7083,0.714388
0.797,1.6715,0.731261,0.747664,0.120081,0.008763,0.7075,0.713776
